datetime,temperature,pressure,windspeed,electricity_consumption
2014/2/18 23:00,13.6,986,2.515,291
2014/2/19 0:00,11.4,975,3.655,324
2014/2/19 1:00,10.7,970,3.665,297
2014/2/19 2:00,12.1,984,5.92,348
2014/2/19 3:00,11.4,986,3.165,348
2014/2/19 4:00,10,972,2.765,360
2014/2/19 5:00,9.3,985,2.655,342
2014/2/19 6:00,10,981,3.67,360
2014/2/19 7:00,12.1,990,2.915,279
2014/2/19 8:00,12.9,983,2.515,246
2014/2/19 9:00,14.3,982,2.54,306
2014/2/19 10:00,14.3,972,2.515,288
2014/2/19 11:00,17.9,988,3.405,303
2014/2/19 12:00,17.9,986,4.57,327
2014/2/19 13:00,17.9,985,6.485,330
2014/2/19 14:00,17.1,978,4.88,315
2014/2/19 15:00,17.9,977,8.025,291
2014/2/19 16:00,17.1,988,12.67,273
2014/2/19 17:00,16.4,980,15.94,300
2014/2/19 18:00,15.7,989,19.32,306
2014/2/19 19:00,15,972,20.735,324
2014/2/19 20:00,12.9,990,2.64,324
2014/2/19 21:00,14.3,971,5.145,294
2014/2/19 22:00,14.3,973,5.535,321
2014/2/19 23:00,12.1,974,6.8,321
2014/2/20 0:00,12.1,983,2.54,342
2014/2/20 1:00,13.6,983,1.64,348
2014/2/20 2:00,12.9,983,2.905,333
2014/2/20 3:00,10,991,3.295,342
2014/2/20 4:00,9.3,973,2.015,360
2014/2/20 5:00,10,979,5.895,339
2014/2/20 6:00,9.3,985,6.81,348
2014/2/20 7:00,12.1,981,9.225,357
2014/2/20 8:00,11.4,988,2.79,354
2014/2/20 9:00,13.6,994,2.415,327
2014/2/20 10:00,13.6,979,3.415,339
2014/2/20 11:00,16.4,977,3.04,342
2014/2/20 12:00,16.4,992,1.89,324
2014/2/20 13:00,17.9,975,2.915,351
2014/2/20 14:00,17.9,987,3.04,351
2014/2/20 15:00,15.7,981,3.415,357
2014/2/20 16:00,17.9,981,4.58,354
2014/2/20 17:00,15.7,978,8.585,342
2014/2/20 18:00,15.7,973,10.715,342
2014/2/20 19:00,15,987,15.235,336
2014/2/20 20:00,12.1,980,1.64,348
2014/2/20 21:00,12.1,989,3.54,327
2014/2/20 22:00,12.9,991,6.42,351
2014/2/20 23:00,12.1,983,7.46,336
2014/2/21 0:00,12.1,977,9.625,291
2014/2/21 1:00,12.1,986,11.04,309
2014/2/21 2:00,12.9,983,12.83,291
2014/2/21 3:00,11.4,980,2.415,288
2014/2/21 4:00,12.1,974,3.165,309
2014/2/21 5:00,10.7,992,1.325,312
2014/2/21 6:00,10,981,3.09,285
2014/2/21 7:00,10.7,989,2.765,303
2014/2/21 8:00,12.1,980,3.68,306
2014/2/21 9:00,14.3,987,2.14,291
2014/2/21 10:00,13.6,983,3.405,351
2014/2/21 11:00,15.7,978,2.79,330
2014/2/21 12:00,17.1,982,6.17,354
2014/2/21 13:00,13.6,973,6.795,330
2014/2/21 14:00,17.1,991,4.005,303
2014/2/21 15:00,16.4,971,9.025,279
2014/2/21 16:00,15,972,13.57,300
2014/2/21 17:00,15.7,978,14.485,303
2014/2/21 18:00,15,981,18.49,306
2014/2/21 19:00,13.6,990,23.535,261
2014/2/21 20:00,12.9,980,3.165,276
2014/2/21 21:00,11.4,989,3.04,336
2014/2/21 22:00,10.7,978,2.665,324
2014/2/21 23:00,12.1,989,1.64,285
2014/2/22 0:00,10.7,983,3.29,285
2014/2/22 1:00,10.7,989,4.205,282
2014/2/22 2:00,11.4,976,2.64,318
2014/2/22 3:00,10,977,3.415,288
2014/2/22 4:00,10.7,976,4.455,306
2014/2/22 5:00,10,977,6.87,294
2014/2/22 6:00,11.4,986,7.91,333
2014/2/22 7:00,12.1,981,2.39,306
2014/2/22 8:00,11.4,991,3.665,333
2014/2/22 9:00,12.9,983,6.545,324
2014/2/22 10:00,13.6,984,9.175,321
2014/2/22 11:00,13.6,978,11.93,294
2014/2/22 12:00,16.4,985,14.935,270
2014/2/22 13:00,13.6,976,3.755,294
2014/2/22 14:00,12.9,976,5.795,297
2014/2/22 15:00,12.9,985,8.335,279
2014/2/22 16:00,12.9,992,11.73,300
2014/2/22 17:00,13.6,988,13.52,273
2014/2/22 18:00,11.4,990,3.415,318
2014/2/22 19:00,12.9,994,1.575,312
2014/2/22 20:00,10,985,2.54,294
2014/2/22 21:00,11.4,981,2.515,303
2014/2/22 22:00,10.7,978,2.78,309
2014/2/22 23:00,10,975,4.42,324
2014/2/23 0:00,10.7,995,3.04,330
2014/2/23 1:00,10.7,989,4.555,309
2014/2/23 2:00,11.4,983,1.64,348
2014/2/23 3:00,10.7,982,2.465,324
2014/2/23 4:00,12.9,977,3.105,309
2014/2/23 5:00,12.1,977,4.37,321
2014/2/23 6:00,11.4,988,3.29,336
2014/2/23 7:00,11.4,978,6.045,342
2014/2/23 8:00,10,993,7.56,216
2014/2/23 9:00,9.3,989,10.565,219
2014/2/23 10:00,10,983,10.58,216
2014/2/23 11:00,12.1,983,15.1,270
2014/2/23 12:00,12.9,992,18.48,261
2014/2/23 13:00,14.3,978,21.735,252
2014/2/23 14:00,14.3,994,24.24,288
2014/2/23 15:00,15,979,26.995,285
2014/2/23 16:00,16.4,974,30.25,297
2014/2/23 17:00,15.7,977,34.13,288
2014/2/23 18:00,13.6,991,37.51,276
2014/2/23 19:00,13.6,979,39.425,294
2014/2/23 20:00,14.3,982,42.43,309
2014/2/23 21:00,12.1,983,1.64,327
2014/2/23 22:00,12.9,976,3.155,318
2014/2/23 23:00,10,983,4.545,312
2014/3/1 0:00,15,983,7.435,516
2014/3/1 1:00,13.6,987,3.755,288
2014/3/1 2:00,14.3,981,5.795,225
2014/3/1 3:00,13.6,969,5.145,222
2014/3/1 4:00,10,983,10.44,243
2014/3/1 5:00,12.1,983,14.335,201
2014/3/1 6:00,10.7,979,16.715,219
2014/3/1 7:00,11.4,984,19.755,210
2014/3/1 8:00,10.7,988,22.26,216
2014/3/1 9:00,11.4,987,3.415,195
2014/3/1 10:00,13.6,985,3.415,231
2014/3/1 11:00,13.6,973,4.505,213
2014/3/1 12:00,15,992,2.665,216
2014/3/1 13:00,15.7,983,5.005,216
2014/3/1 14:00,15,971,8.275,198
2014/3/1 15:00,15,988,11.92,222
2014/3/1 16:00,16.4,976,16.065,198
2014/3/1 17:00,15.7,988,20.96,228
2014/3/1 18:00,13.6,985,23.855,210
2014/3/1 19:00,13.6,986,29.275,198
2014/3/1 20:00,10.7,971,33.42,225
2014/3/1 21:00,11.4,976,37.175,216
2014/3/1 22:00,12.9,988,38.215,216
2014/3/1 23:00,9.3,971,38.605,222
2014/3/2 0:00,10,987,40.495,219
2014/3/2 1:00,8.6,987,40.885,240
2014/3/2 2:00,9.3,981,42.4,252
2014/3/2 3:00,10,974,2.265,216
2014/3/2 4:00,8.6,988,3.405,252
2014/3/2 5:00,9.3,985,3.73,270
2014/3/2 6:00,9.3,980,4.18,291
2014/3/2 7:00,11.4,990,4.38,279
2014/3/2 8:00,10.7,988,2.54,279
2014/3/2 9:00,12.9,977,2.665,288
2014/3/2 10:00,12.9,978,3.29,285
2014/3/2 11:00,14.3,984,2.665,252
2014/3/2 12:00,15,978,2.415,234
2014/3/2 13:00,17.1,980,5.08,216
2014/3/2 14:00,16.4,969,7.335,216
2014/3/2 15:00,16.4,980,11.715,225
2014/3/2 16:00,18.6,979,5.895,258
2014/3/2 17:00,15.7,970,9.665,252
2014/3/2 18:00,15,981,13.435,246
2014/3/2 19:00,14.3,987,15.1,246
2014/3/2 20:00,13.6,983,17.265,246
2014/3/2 21:00,12.9,972,19.18,273
2014/3/2 22:00,11.4,983,21.81,264
2014/3/2 23:00,12.1,987,23.975,234
2014/3/3 0:00,10,975,2.64,228
2014/3/3 1:00,12.1,982,2.915,222
2014/3/3 2:00,10.7,984,3.54,240
2014/3/3 3:00,10.7,977,2.39,270
2014/3/3 4:00,9.3,990,3.03,273
2014/3/3 5:00,11.4,972,1.515,294
2014/3/3 6:00,10,979,2.515,270
2014/3/3 7:00,12.1,991,1.515,324
2014/3/3 8:00,11.4,977,2.405,291
2014/3/3 9:00,14.3,980,3.04,327
2014/3/3 10:00,14.3,975,6.795,318
2014/3/3 11:00,15,991,8.8,306
2014/3/3 12:00,15,975,13.57,300
2014/3/3 13:00,14.3,992,17.465,279
2014/3/3 14:00,15,985,20.735,273
2014/3/3 15:00,14.3,981,25.38,261
2014/3/3 16:00,15,983,30.175,258
2014/3/3 17:00,15.7,982,35.22,267
2014/3/3 18:00,12.9,988,39.865,267
2014/3/3 19:00,12.9,975,41.03,312
2014/3/3 20:00,13.6,982,44.16,309
2014/3/3 21:00,12.9,974,1.765,324
2014/3/3 22:00,11.4,976,4.505,339
2014/3/3 23:00,11.4,993,6.545,339
2014/3/4 0:00,10,990,6.81,387
2014/3/4 1:00,8.6,991,2.39,423
2014/3/4 2:00,10.7,978,3.93,423
2014/3/4 3:00,8.6,989,1.64,411
2014/3/4 4:00,9.3,988,1.765,369
2014/3/4 5:00,9.3,994,2.465,366
2014/3/4 6:00,9.3,983,3.98,303
2014/3/4 7:00,8.6,983,3.995,330
2014/3/4 8:00,10.7,978,5.145,300
2014/3/4 9:00,12.9,976,7.685,258
2014/3/4 10:00,14.3,975,2.54,252
2014/3/4 11:00,15,982,2.665,273
2014/3/4 12:00,15,992,4.755,282
2014/3/4 13:00,17.1,990,6.42,261
2014/3/4 14:00,17.9,979,2.665,246
2014/3/4 15:00,16.4,980,2.79,246
2014/3/4 16:00,17.9,977,4.83,276
2014/3/4 17:00,17.9,980,4.38,264
2014/3/4 18:00,15,977,7.9,258
2014/3/4 19:00,15.7,977,11.28,216
2014/3/4 20:00,13.6,986,15.285,237
2014/3/4 21:00,15,984,17.29,222
2014/3/4 22:00,12.9,982,20.205,228
2014/3/4 23:00,10,982,1.64,246
2014/3/5 0:00,10,992,2.665,288
2014/3/5 1:00,7.9,977,3.665,282
2014/3/5 2:00,8.6,974,1.765,282
2014/3/5 3:00,8.6,983,2.78,285
2014/3/5 4:00,7.9,986,4.295,285
2014/3/5 5:00,10,983,4.37,276
2014/3/5 6:00,7.9,985,2.515,267
2014/3/5 7:00,8.6,991,1.765,279
2014/3/5 8:00,11.4,992,3.155,318
2014/3/5 9:00,12.1,976,3.29,363
2014/3/5 10:00,15,977,4.33,393
2014/3/5 11:00,15.7,994,6.995,378
2014/3/5 12:00,16.4,987,12.165,363
2014/3/5 13:00,15,993,14.935,297
2014/3/5 14:00,17.1,984,19.83,315
2014/3/5 15:00,17.1,979,22.975,294
2014/3/5 16:00,16.4,991,26.855,342
2014/3/5 17:00,15,974,30.625,291
2014/3/5 18:00,15,979,34.13,240
2014/3/5 19:00,12.9,987,37.135,237
2014/3/5 20:00,12.1,988,38.675,270
2014/3/5 21:00,11.4,980,40.84,267
2014/3/5 22:00,10.7,990,2.325,237
2014/3/5 23:00,10.7,980,3.215,234
2014/3/6 0:00,10,992,3.73,258
2014/3/6 1:00,10,982,2.39,243
2014/3/6 2:00,10,989,1.515,264
2014/3/6 3:00,9.3,975,3.28,270
2014/3/6 4:00,10.7,990,3.67,282
2014/3/6 5:00,9.3,981,5.31,297
2014/3/6 6:00,8.6,983,5.45,357
2014/3/6 7:00,8.6,974,2.515,294
2014/3/6 8:00,12.1,987,2.665,312
2014/3/6 9:00,12.1,979,4.705,312
2014/3/6 10:00,13.6,989,2.515,282
2014/3/6 11:00,14.3,978,3.04,288
2014/3/6 12:00,14.3,988,5.92,324
2014/3/6 13:00,17.1,977,9.925,351
2014/3/6 14:00,15,985,12.945,309
2014/3/6 15:00,17.9,968,17.09,282
2014/3/6 16:00,15.7,981,22.135,294
2014/3/6 17:00,17.1,970,26.805,324
2014/3/6 18:00,14.3,977,30.435,354
2014/3/6 19:00,14.3,983,33.69,372
2014/3/6 20:00,12.1,985,35.855,360
2014/3/6 21:00,12.1,984,38.235,387
2014/3/6 22:00,13.6,986,39.525,429
2014/3/6 23:00,11.4,983,42.565,402
2014/3/7 0:00,12.9,968,44.105,426
2014/3/7 1:00,12.1,973,45.895,420
2014/3/7 2:00,10.7,981,47.06,459
2014/3/7 3:00,10.7,976,49.725,441
2014/3/7 4:00,12.1,973,51.515,462
2014/3/7 5:00,10,970,52.18,471
2014/3/7 6:00,11.4,981,54.595,462
2014/3/7 7:00,11.4,977,56.26,477
2014/3/7 8:00,11.4,981,57.55,498
2014/3/7 9:00,13.6,966,2.265,501
2014/3/7 10:00,12.9,978,3.165,501
2014/3/7 11:00,12.9,966,3.165,516
2014/3/7 12:00,14.3,984,5.545,540
2014/3/7 13:00,16.4,971,9.925,417
2014/3/7 14:00,17.1,969,15.95,330
2014/3/7 15:00,17.1,973,21.245,231
2014/3/7 16:00,15.7,974,26.415,240
2014/3/7 17:00,12.9,978,4.88,204
2014/3/7 18:00,11.4,967,4.645,243
2014/3/7 19:00,10,975,3.54,255
2014/3/7 20:00,12.1,986,5.145,270
2014/3/7 21:00,11.4,988,5.645,252
2014/3/7 22:00,9.3,973,2.015,282
2014/3/7 23:00,9.3,989,3.165,270
2014/3/8 0:00,9.3,974,3.43,294
2014/3/8 1:00,10.7,986,6.81,282
2014/3/8 2:00,12.1,974,10.83,252
2014/3/8 3:00,9.3,984,14.835,192
2014/3/8 4:00,10,972,17.59,186
2014/3/8 5:00,10.7,986,21.485,198
2014/3/8 6:00,7.9,978,2.14,192
2014/3/8 7:00,9.3,984,4.13,192
2014/3/8 8:00,7.9,976,8.01,216
2014/3/8 9:00,9.3,985,4.88,189
2014/3/8 10:00,9.3,978,5.795,213
2014/3/8 11:00,10,982,2.265,222
2014/3/8 12:00,10,991,3.53,204
2014/3/8 13:00,10,992,5.77,204
2014/3/8 14:00,10.7,975,8.775,255
2014/3/8 15:00,8.6,984,10.815,219
2014/3/8 16:00,10,975,12.105,240
2014/3/8 17:00,10,976,14.02,255
2014/3/8 18:00,10,993,15.31,237
2014/3/8 19:00,10,991,2.015,240
2014/3/8 20:00,8.6,977,2.14,249
2014/3/8 21:00,7.1,979,3.665,231
2014/3/8 22:00,7.1,984,1.64,246
2014/3/8 23:00,8.6,996,3.155,243
2014/3/9 0:00,7.1,982,3.54,222
2014/3/9 1:00,7.1,987,4.83,255
2014/3/9 2:00,9.3,993,1.515,240
2014/3/9 3:00,7.1,995,2.665,231
2014/3/9 4:00,7.9,984,6.42,234
2014/3/9 5:00,8.6,988,10.315,222
2014/3/9 6:00,6.4,982,13.57,201
2014/3/9 7:00,7.1,980,17.965,195
2014/3/9 8:00,10,991,21.76,183
2014/3/9 9:00,11.4,981,26.405,204
2014/3/9 10:00,10.7,997,30.95,180
2014/3/9 11:00,12.1,997,6.67,195
2014/3/9 12:00,14.3,983,8.15,219
2014/3/9 13:00,14.3,986,11.795,210
2014/3/9 14:00,12.9,986,5.67,201
2014/3/9 15:00,14.3,985,5.92,192
2014/3/9 16:00,12.1,986,3.29,216
2014/3/9 17:00,11.4,990,5.795,204
2014/3/9 18:00,10.7,983,1.64,216
2014/3/9 19:00,8.6,981,2.64,213
2014/3/9 20:00,8.6,991,1.765,225
2014/3/9 21:00,8.6,984,3.415,234
2014/3/9 22:00,9.3,988,4.38,198
2014/3/9 23:00,9.3,987,1.765,228
2014/3/10 0:00,7.1,998,3.04,255
2014/3/10 1:00,8.6,985,4.455,231
2014/3/10 2:00,7.1,989,6.245,231
2014/3/10 3:00,7.1,999,2.515,216
2014/3/10 4:00,7.9,988,6.295,219
2014/3/10 5:00,6.4,984,10.715,222
2014/3/10 6:00,5.7,989,15.485,192
2014/3/10 7:00,7.1,987,18.24,207
2014/3/10 8:00,6.4,989,22.76,192
2014/3/10 9:00,6.4,1001,27.305,195
2014/3/10 10:00,5,993,31.575,189
2014/3/10 11:00,5.7,997,32.615,216
2014/3/10 12:00,5,1002,35.495,204
2014/3/10 13:00,6.4,995,39.25,204
2014/3/10 14:00,7.1,1002,3.665,207
2014/3/10 15:00,5,999,1.64,204
2014/3/10 16:00,7.1,993,2.54,204
2014/3/10 17:00,5,992,6.67,204
2014/3/10 18:00,7.1,983,2.265,213
2014/3/10 19:00,7.1,992,2.665,225
2014/3/10 20:00,7.1,996,4.955,228
2014/3/10 21:00,6.4,990,2.415,234
2014/3/10 22:00,6.4,992,2.415,240
2014/3/10 23:00,6.4,1001,6.67,234
2014/3/11 0:00,4.3,989,7.835,240
2014/3/11 1:00,5.7,997,10.965,204
2014/3/11 2:00,7.9,988,14.345,219
2014/3/11 3:00,5,983,14.735,204
2014/3/11 4:00,5,981,17.4,231
2014/3/11 5:00,5.7,993,18.44,204
2014/3/11 6:00,6.4,986,1.89,222
2014/3/11 7:00,7.9,997,3.29,228
2014/3/11 8:00,6.4,987,4.33,234
2014/3/11 9:00,9.3,983,2.265,246
2014/3/11 10:00,9.3,995,2.54,231
2014/3/11 11:00,10.7,995,3.29,219
2014/3/11 12:00,10,992,4.18,228
2014/3/11 13:00,12.1,992,5.47,243
2014/3/11 14:00,12.1,996,7.76,252
2014/3/11 15:00,12.1,990,3.04,267
2014/3/11 16:00,12.1,982,5.205,261
2014/3/11 17:00,11.4,997,5.995,249
2014/3/11 18:00,10,985,7.51,246
2014/3/11 19:00,10,986,11.265,264
2014/3/11 20:00,9.3,979,13.055,249
2014/3/11 21:00,8.6,991,13.97,237
2014/3/11 22:00,9.3,997,1.89,261
2014/3/11 23:00,6.4,978,2.655,267
2014/3/12 0:00,7.1,996,2.54,273
2014/3/12 1:00,7.1,984,4.305,273
2014/3/12 2:00,5.7,989,4.57,276
2014/3/12 3:00,4.3,986,2.14,282
2014/3/12 4:00,5.7,985,2.405,297
2014/3/12 5:00,4.3,981,3.92,288
2014/3/12 6:00,5.7,978,1.765,300
2014/3/12 7:00,7.1,981,2.905,297
2014/3/12 8:00,5.7,977,3.295,324
2014/3/12 9:00,7.9,981,4.56,339
2014/3/12 10:00,8.6,981,5.075,351
2014/3/12 11:00,10,979,2.665,342
2014/3/12 12:00,9.3,985,6.795,375
2014/3/12 13:00,10.7,993,9.05,324
2014/3/12 14:00,11.4,980,11.93,351
2014/3/12 15:00,9.3,974,15.825,393
2014/3/12 16:00,9.3,984,18.955,396
2014/3/12 17:00,8.6,989,21.745,357
2014/3/12 18:00,10,979,24.875,378
2014/3/12 19:00,10,993,25.79,408
2014/3/12 20:00,8.6,983,28.33,393
2014/3/12 21:00,10,976,29.745,354
2014/3/12 22:00,10,985,32.035,297
2014/3/12 23:00,10.7,984,32.825,318
2014/3/13 0:00,8.6,988,34.99,330
2014/3/13 1:00,9.3,994,38.37,327
2014/3/13 2:00,9.3,973,39.66,342
2014/3/13 3:00,10.7,988,43.04,312
2014/3/13 4:00,10.7,981,44.955,342
2014/3/13 5:00,8.6,988,47.12,324
2014/3/13 6:00,10,991,1.89,312
2014/3/13 7:00,9.3,975,2.915,309
2014/3/13 8:00,9.3,981,4.83,312
2014/3/13 9:00,11.4,979,8.21,318
2014/3/13 10:00,10.7,988,10.84,339
2014/3/13 11:00,11.4,991,13.505,324
2014/3/13 12:00,12.1,990,14.67,327
2014/3/13 13:00,11.4,990,18.05,333
2014/3/13 14:00,11.4,988,20.93,342
2014/3/13 15:00,10.7,979,23.935,354
2014/3/13 16:00,12.1,981,26.69,318
2014/3/13 17:00,10.7,974,29.355,315
2014/3/13 18:00,11.4,973,30.77,318
2014/3/13 19:00,10.7,991,31.935,321
2014/3/13 20:00,9.3,984,34.225,354
2014/3/13 21:00,9.3,982,2.515,342
2014/3/13 22:00,11.4,984,2.78,342
2014/3/13 23:00,11.4,979,3.545,339
2014/3/14 0:00,10,991,1.515,342
2014/3/14 1:00,10,985,2.14,360
2014/3/14 2:00,10.7,986,2.53,387
2014/3/14 3:00,8.6,989,3.48,390
2014/3/14 4:00,9.3,978,1.64,411
2014/3/14 5:00,8.6,971,2.765,384
2014/3/14 6:00,10,988,1.765,396
2014/3/14 7:00,10.7,981,2.64,390
2014/3/14 8:00,10.7,986,3.28,393
2014/3/14 9:00,10.7,984,3.04,390
2014/3/14 10:00,12.9,991,1.89,405
2014/3/14 11:00,12.1,974,4.755,396
2014/3/14 12:00,12.9,988,8.65,408
2014/3/14 13:00,12.1,981,11.655,360
2014/3/14 14:00,15.7,981,14.535,357
2014/3/14 15:00,13.6,989,16.45,342
2014/3/14 16:00,15,987,2.915,360
2014/3/14 17:00,14.3,988,4.63,330
2014/3/14 18:00,12.1,976,5.795,318
2014/3/14 19:00,10,970,7.96,291
2014/3/14 20:00,10,985,8.35,330
2014/3/14 21:00,7.9,989,2.14,378
2014/3/14 22:00,9.3,980,1.515,378
2014/3/14 23:00,9.3,971,3.405,393
2014/3/15 0:00,10,990,2.515,429
2014/3/15 1:00,7.9,979,1.45,411
2014/3/15 2:00,9.3,978,2.64,396
2014/3/15 3:00,8.6,974,2.54,426
2014/3/15 4:00,9.3,973,1.765,420
2014/3/15 5:00,7.1,981,2.765,426
2014/3/15 6:00,6.4,977,1.64,438
2014/3/15 7:00,7.9,979,2.015,375
2014/3/15 8:00,10,977,4.305,417
2014/3/15 9:00,10.7,973,2.265,414
2014/3/15 10:00,12.9,990,3.415,402
2014/3/15 11:00,12.1,974,2.54,402
2014/3/15 12:00,13.6,972,2.415,393
2014/3/15 13:00,15.7,970,2.64,372
2014/3/15 14:00,14.3,970,4.305,366
2014/3/15 15:00,15,975,2.415,393
2014/3/15 16:00,14.3,988,5.67,360
2014/3/15 17:00,14.3,982,7.96,336
2014/3/15 18:00,13.6,971,10.375,321
2014/3/15 19:00,13.6,981,11.015,312
2014/3/15 20:00,11.4,985,11.28,342
2014/3/15 21:00,10.7,988,7.31,312
2014/3/15 22:00,10.7,976,11.605,261
2014/3/15 23:00,10,975,14.27,288
2014/3/16 0:00,8.6,979,2.415,234
2014/3/16 1:00,10,990,2.515,240
2014/3/16 2:00,8.6,987,2.54,228
2014/3/16 3:00,10,972,3.665,198
2014/3/16 4:00,8.6,980,4.455,204
2014/3/16 5:00,8.6,981,1.89,225
2014/3/16 6:00,9.3,988,3.03,228
2014/3/16 7:00,8.6,994,4.17,219
2014/3/16 8:00,10.7,975,5.895,210
2014/3/16 9:00,10.7,980,9.565,219
2014/3/16 10:00,11.4,979,6.67,213
2014/3/16 11:00,12.1,986,10.465,222
2014/3/16 12:00,12.9,988,16.01,195
2014/3/16 13:00,12.1,977,22.07,210
2014/3/16 14:00,10.7,986,27.005,225
2014/3/16 15:00,11.4,985,32.55,222
2014/3/16 16:00,10.7,977,35.055,216
2014/3/16 17:00,10.7,995,3.54,213
2014/3/16 18:00,9.3,992,6.295,198
2014/3/16 19:00,8.6,984,10.565,222
2014/3/16 20:00,7.9,993,13.195,225
2014/3/16 21:00,9.3,981,16.325,228
2014/3/16 22:00,8.6,996,18.49,222
2014/3/16 23:00,10,997,21.495,216
2014/3/17 0:00,7.9,984,23.16,228
2014/3/17 1:00,7.1,998,2.64,204
2014/3/17 2:00,7.1,979,3.405,204
2014/3/17 3:00,7.9,993,4.755,201
2014/3/17 4:00,7.1,981,5.005,213
2014/3/17 5:00,8.6,986,4.77,183
2014/3/17 6:00,5.7,989,8.4,210
2014/3/17 7:00,7.9,995,4.63,213
2014/3/17 8:00,7.9,997,7.76,198
2014/3/17 9:00,7.1,988,11.905,216
2014/3/17 10:00,7.9,1000,15.825,186
2014/3/17 11:00,11.4,996,4.895,186
2014/3/17 12:00,9.3,984,9.565,183
2014/3/17 13:00,11.4,992,14.835,201
2014/3/17 14:00,10,990,16.965,192
2014/3/17 15:00,10,994,2.915,204
2014/3/17 16:00,10.7,985,2.515,183
2014/3/17 17:00,10.7,992,3.415,204
2014/3/17 18:00,9.3,982,1.89,219
2014/3/17 19:00,9.3,983,4.77,216
2014/3/17 20:00,7.9,990,8.275,234
2014/3/17 21:00,7.1,988,4.13,222
2014/3/17 22:00,5.7,995,3.29,234
2014/3/17 23:00,5,987,4.255,261
2014/3/18 0:00,4.3,985,6.42,249
2014/3/18 1:00,4.3,987,9.425,228
2014/3/18 2:00,3.6,1005,11.34,225
2014/3/18 3:00,2.1,986,14.72,210
2014/3/18 4:00,2.1,991,3.665,216
2014/3/18 5:00,4.3,991,2.015,228
2014/3/18 6:00,2.9,991,4.38,210
2014/3/18 7:00,4.3,994,8.275,243
2014/3/18 8:00,5.7,1003,5.145,204
2014/3/18 9:00,7.1,1001,5.52,198
2014/3/18 10:00,10,990,9.04,192
2014/3/18 11:00,7.9,999,12.685,207
2014/3/18 12:00,9.3,998,17.455,177
2014/3/18 13:00,10,995,19.96,210
2014/3/18 14:00,10,997,21.875,204
2014/3/18 15:00,11.4,992,1.89,195
2014/3/18 16:00,10.7,987,3.665,180
2014/3/18 17:00,10.7,990,6.685,198
2014/3/18 18:00,10,988,10.19,177
2014/3/18 19:00,9.3,994,13.57,216
2014/3/18 20:00,8.6,995,16.84,231
2014/3/18 21:00,7.9,1003,20.47,234
2014/3/18 22:00,4.3,1002,2.14,219
2014/3/18 23:00,2.9,1003,3.655,210
2014/3/19 0:00,4.3,988,3.54,252
2014/3/19 1:00,3.6,985,5.005,240
2014/3/19 2:00,2.1,995,6.545,258
2014/3/19 3:00,2.1,1001,9.675,231
2014/3/19 4:00,1.4,998,12.93,195
2014/3/19 5:00,2.1,1002,16.45,210
2014/3/19 6:00,1.4,1005,20.97,204
2014/3/19 7:00,3.6,993,23.225,237
2014/3/19 8:00,5.7,1006,28.145,231
2014/3/19 9:00,8.6,1002,32.04,216
2014/3/19 10:00,7.9,1002,35.67,204
2014/3/19 11:00,11.4,996,38.085,198
2014/3/19 12:00,12.1,988,38.875,198
2014/3/19 13:00,12.1,1000,42.005,204
2014/3/19 14:00,12.9,983,45.01,183
2014/3/19 15:00,12.1,982,2.415,207
2014/3/19 16:00,12.1,981,4.005,219
2014/3/19 17:00,12.1,997,2.265,198
2014/3/19 18:00,10.7,998,3.04,198
2014/3/19 19:00,7.9,995,4.33,246
2014/3/19 20:00,7.9,997,7.71,204
2014/3/19 21:00,11.4,994,10.375,204
2014/3/19 22:00,4.3,995,12.165,237
2014/3/19 23:00,2.9,984,1.325,252
2014/3/20 0:00,5,985,2.14,270
2014/3/20 1:00,2.9,985,2.075,294
2014/3/20 2:00,2.9,989,2.34,264
2014/3/20 3:00,2.9,997,2.415,282
2014/3/20 4:00,2.9,995,5.67,273
2014/3/20 5:00,2.1,992,9.8,216
2014/3/20 6:00,1.4,986,12.18,234
2014/3/20 7:00,5,988,15.81,213
2014/3/20 8:00,7.9,983,20.08,234
2014/3/20 9:00,9.3,989,22.975,234
2014/3/20 10:00,10.7,998,26.48,219
2014/3/20 11:00,12.1,999,29.485,249
2014/3/20 12:00,12.9,996,31.65,222
2014/3/20 13:00,13.6,991,34.78,225
2014/3/20 14:00,14.3,990,36.445,216
2014/3/20 15:00,12.9,990,39.325,183
2014/3/20 16:00,14.3,977,3.54,192
2014/3/20 17:00,14.3,978,5.005,204
2014/3/20 18:00,10.7,986,6.295,219
2014/3/20 19:00,8.6,988,7.46,216
2014/3/20 20:00,10.7,989,11.215,231
2014/3/20 21:00,8.6,988,12.38,228
2014/3/20 22:00,5.7,980,1.45,231
2014/3/20 23:00,3.6,996,2.965,201
2014/3/21 0:00,3.6,979,3.855,240
2014/3/21 1:00,3.6,977,4.245,228
2014/3/21 2:00,2.1,983,2.915,264
2014/3/21 3:00,4.3,977,4.58,273
2014/3/21 4:00,4.3,979,7.71,234
2014/3/21 5:00,2.9,995,11.715,246
2014/3/21 6:00,2.9,979,13.13,267
2014/3/21 7:00,5,983,15.635,264
2014/3/21 8:00,6.4,986,20.53,225
2014/3/21 9:00,10.7,977,5.895,222
2014/3/21 10:00,12.1,987,5.005,216
2014/3/21 11:00,12.9,989,7.135,240
2014/3/21 12:00,13.6,982,10.905,219
2014/3/21 13:00,15,975,4.63,201
