date,COMED_MW,hour
2013/6/17,9684,7
2013/6/17,10860,8
2013/6/17,12215,9
2013/6/17,13368,10
2013/6/17,14258,11
2013/6/17,15087,12
2013/6/17,15769,13
2013/6/17,16312,14
2013/6/17,16846,15
2013/6/17,17160,16
2013/6/17,17401,17
2013/6/17,17430,18
2013/6/17,17089,19
2013/6/17,16384,20
2013/6/17,15511,21
2013/6/17,14683,22
2013/6/17,13863,23
2013/6/18,12375,0
2013/6/18,11067,1
2013/6/18,10154,2
2013/6/18,9532,3
2013/6/18,9088,4
2013/6/18,8918,5
2013/6/18,8949,6
2013/6/18,9275,7
2013/6/18,10057,8
2013/6/18,10858,9
2013/6/18,11387,10
2013/6/18,11718,11
2013/6/18,12007,12
2013/6/18,12259,13
2013/6/18,12461,14
2013/6/18,12673,15
2013/6/18,12753,16
2013/6/18,12790,17
2013/6/18,12753,18
2013/6/18,12552,19
2013/6/18,12074,20
2013/6/18,11641,21
2013/6/18,11552,22
2013/6/18,11460,23
2013/6/19,10689,0
2013/6/19,9838,1
2013/6/19,9169,2
2013/6/19,8739,3
2013/6/19,8466,4
2013/6/19,8369,5
2013/6/19,8493,6
2013/6/19,8839,7
2013/6/19,9711,8
2013/6/19,10658,9
2013/6/19,11351,10
2013/6/19,11858,11
2013/6/19,12308,12
2013/6/19,12645,13
2013/6/19,12848,14
2013/6/19,13084,15
2013/6/19,13208,16
2013/6/19,13311,17
2013/6/19,13316,18
2013/6/19,13211,19
2013/6/19,12842,20
2013/6/19,12428,21
2013/6/19,12215,22
2013/6/19,12027,23
2013/6/20,11209,0
2013/6/20,10216,1
2013/6/20,9476,2
2013/6/20,8996,3
2013/6/20,8729,4
2013/6/20,8606,5
2013/6/20,8760,6
2013/6/20,9069,7
2013/6/20,10033,8
2013/6/20,11153,9
2013/6/20,11918,10
2013/6/20,12740,11
2013/6/20,13574,12
2013/6/20,14281,13
2013/6/20,14830,14
2013/6/20,15399,15
2013/6/20,15797,16
2013/6/20,16140,17
2013/6/20,16336,18
2013/6/20,16321,19
2013/6/20,15906,20
2013/6/20,15367,21
2013/6/20,15022,22
2013/6/20,14686,23
2013/6/21,13638,0
2013/6/21,12415,1
2013/6/21,11432,2
2013/6/21,10729,3
2013/6/21,10298,4
2013/6/21,10056,5
2013/6/21,10102,6
2013/6/21,10435,7
2013/6/21,11517,8
2013/6/21,12801,9
2013/6/21,13971,10
2013/6/21,14879,11
2013/6/21,15551,12
2013/6/21,15800,13
2013/6/21,15592,14
2013/6/21,14999,15
2013/6/21,14374,16
2013/6/21,13850,17
2013/6/21,13641,18
2013/6/21,13444,19
2013/6/21,13169,20
2013/6/21,12950,21
2013/6/21,13061,22
2013/6/21,13124,23
2013/6/22,12464,0
2013/6/22,11614,1
2013/6/22,10911,2
2013/6/22,10370,3
2013/6/22,10021,4
2013/6/22,9684,5
2013/6/22,9666,6
2013/6/22,9772,7
2013/6/22,10039,8
2013/6/22,10559,9
2013/6/22,11233,10
2013/6/22,11971,11
2013/6/22,12548,12
2013/6/22,13117,13
2013/6/22,13444,14
2013/6/22,13393,15
2013/6/22,13255,16
2013/6/22,13294,17
2013/6/22,13368,18
2013/6/22,13440,19
2013/6/22,13404,20
2013/6/22,13129,21
2013/6/22,13037,22
2013/6/22,12937,23
2013/6/23,12140,0
2013/6/23,11289,1
2013/6/23,10483,2
2013/6/23,9831,3
2013/6/23,9414,4
2013/6/23,9173,5
2013/6/23,9074,6
2013/6/23,8933,7
2013/6/23,8904,8
2013/6/23,9545,9
2013/6/23,10616,10
2013/6/23,11722,11
2013/6/23,12687,12
2013/6/23,13604,13
2013/6/23,14347,14
2013/6/23,15067,15
2013/6/23,15655,16
2013/6/23,16017,17
2013/6/23,15918,18
2013/6/23,15361,19
2013/6/23,14565,20
2013/6/23,14065,21
2013/6/23,13926,22
2013/6/23,13836,23
2013/6/24,13044,0
2013/6/24,12095,1
2013/6/24,11312,2
2013/6/24,10788,3
2013/6/24,10388,4
2013/6/24,10214,5
2013/6/24,10370,6
2013/6/24,10908,7
2013/6/24,11965,8
2013/6/24,12906,9
2013/6/24,13416,10
2013/6/24,13744,11
2013/6/24,13989,12
2013/6/24,14477,13
2013/6/24,15128,14
2013/6/24,16017,15
2013/6/24,16747,16
2013/6/24,17370,17
2013/6/24,17702,18
2013/6/24,17257,19
2013/6/24,15189,20
2013/6/24,14263,21
2013/6/24,13899,22
2013/6/24,13476,23
2013/6/25,12618,0
2013/6/25,11589,1
2013/6/25,10745,2
2013/6/25,10202,3
2013/6/25,9907,4
2013/6/25,9836,5
2013/6/25,9904,6
2013/6/25,10404,7
2013/6/25,11331,8
2013/6/25,12348,9
2013/6/25,13091,10
2013/6/25,13718,11
2013/6/25,14214,12
2013/6/25,14473,13
2013/6/25,15080,14
2013/6/25,16056,15
2013/6/25,16647,16
2013/6/25,16814,17
2013/6/25,16985,18
2013/6/25,16614,19
2013/6/25,16134,20
2013/6/25,15735,21
2013/6/25,15462,22
2013/6/25,15024,23
2013/6/26,13858,0
2013/6/26,12543,1
2013/6/26,11561,2
2013/6/26,10848,3
2013/6/26,10389,4
2013/6/26,10177,5
2013/6/26,10313,6
2013/6/26,10856,7
2013/6/26,11843,8
2013/6/26,12641,9
2013/6/26,13026,10
2013/6/26,13362,11
2013/6/26,13690,12
2013/6/26,14032,13
2013/6/26,14488,14
2013/6/26,15092,15
2013/6/26,15294,16
2013/6/26,15422,17
2013/6/26,15554,18
2013/6/26,15599,19
2013/6/26,15268,20
2013/6/26,14877,21
2013/6/26,14607,22
2013/6/26,14335,23
2013/6/27,13272,0
2013/6/27,11982,1
2013/6/27,10981,2
2013/6/27,10324,3
2013/6/27,9896,4
2013/6/27,9729,5
2013/6/27,9840,6
2013/6/27,10197,7
2013/6/27,11337,8
2013/6/27,12637,9
2013/6/27,13878,10
2013/6/27,15041,11
2013/6/27,16195,12
2013/6/27,17064,13
2013/6/27,17784,14
2013/6/27,18418,15
2013/6/27,18832,16
2013/6/27,19173,17
2013/6/27,19232,18
2013/6/27,18539,19
2013/6/27,17337,20
2013/6/27,16644,21
2013/6/27,15994,22
2013/6/27,15619,23
2013/6/28,14434,0
2013/6/28,13005,1
2013/6/28,11860,2
2013/6/28,11075,3
2013/6/28,10529,4
2013/6/28,10253,5
2013/6/28,10220,6
2013/6/28,10501,7
2013/6/28,11497,8
2013/6/28,12682,9
2013/6/28,13653,10
2013/6/28,14539,11
2013/6/28,15290,12
2013/6/28,15816,13
2013/6/28,16115,14
2013/6/28,16406,15
2013/6/28,16253,16
2013/6/28,15666,17
2013/6/28,15296,18
2013/6/28,15054,19
2013/6/28,14489,20
2013/6/28,13862,21
2013/6/28,13506,22
2013/6/28,13308,23
2013/6/29,12472,0
2013/6/29,11434,1
2013/6/29,10570,2
2013/6/29,9979,3
2013/6/29,9519,4
2013/6/29,9280,5
2013/6/29,9173,6
2013/6/29,9261,7
2013/6/29,9425,8
2013/6/29,9928,9
2013/6/29,10466,10
2013/6/29,10921,11
2013/6/29,11187,12
2013/6/29,11321,13
2013/6/29,11284,14
2013/6/29,11166,15
2013/6/29,11121,16
2013/6/29,11118,17
2013/6/29,11126,18
2013/6/29,11074,19
2013/6/29,10769,20
2013/6/29,10544,21
2013/6/29,10650,22
2013/6/29,10704,23
2013/6/30,10228,0
2013/6/30,9582,1
2013/6/30,9065,2
2013/6/30,8641,3
2013/6/30,8464,4
2013/6/30,8266,5
2013/6/30,8215,6
2013/6/30,8093,7
2013/6/30,8067,8
2013/6/30,8447,9
2013/6/30,9020,10
2013/6/30,9634,11
2013/6/30,10174,12
2013/6/30,10600,13
2013/6/30,10929,14
2013/6/30,11139,15
2013/6/30,11341,16
2013/6/30,11427,17
2013/6/30,11457,18
2013/6/30,11371,19
2013/6/30,11030,20
2013/6/30,10613,21
2013/6/30,10600,22
2013/6/30,10668,23
2013/7/1,10116,0
2013/7/1,9372,1
2013/7/1,8872,2
2013/7/1,8576,3
2013/7/1,8392,4
2013/7/1,8339,5
2013/7/1,8515,6
2013/7/1,8923,7
2013/7/1,9744,8
2013/7/1,10765,9
2013/7/1,11473,10
2013/7/1,11995,11
2013/7/1,12430,12
2013/7/1,12651,13
2013/7/1,12845,14
2013/7/1,13037,15
2013/7/1,13115,16
2013/7/1,13140,17
2013/7/1,13050,18
2013/7/1,12836,19
2013/7/1,12410,20
2013/7/1,11971,21
2013/7/1,11861,22
2013/7/1,11833,23
2013/7/2,10997,0
2013/7/2,10081,1
2013/7/2,9380,2
2013/7/2,8934,3
2013/7/2,8637,4
2013/7/2,8504,5
2013/7/2,8637,6
2013/7/2,9019,7
2013/7/2,9735,8
2013/7/2,10573,9
2013/7/2,11148,10
2013/7/2,11557,11
2013/7/2,11850,12
2013/7/2,11930,13
2013/7/2,12030,14
2013/7/2,12192,15
2013/7/2,12154,16
2013/7/2,12012,17
2013/7/2,11793,18
2013/7/2,11580,19
2013/7/2,11224,20
2013/7/2,11050,21
2013/7/2,11237,22
2013/7/2,11195,23
2013/7/3,10445,0
2013/7/3,9654,1
2013/7/3,9066,2
2013/7/3,8695,3
2013/7/3,8454,4
2013/7/3,8389,5
2013/7/3,8522,6
2013/7/3,9004,7
2013/7/3,9805,8
2013/7/3,10605,9
2013/7/3,11157,10
2013/7/3,11538,11
2013/7/3,11845,12
2013/7/3,11967,13
2013/7/3,12023,14
2013/7/3,12170,15
2013/7/3,12184,16
2013/7/3,12096,17
2013/7/3,11941,18
2013/7/3,11800,19
2013/7/3,11458,20
2013/7/3,11225,21
2013/7/3,11284,22
2013/7/3,11270,23
2013/7/4,10596,0
2013/7/4,9828,1
2013/7/4,9197,2
2013/7/4,8751,3
2013/7/4,8399,4
2013/7/4,8197,5
2013/7/4,8139,6
2013/7/4,7991,7
2013/7/4,8005,8
2013/7/4,8357,9
2013/7/4,8921,10
2013/7/4,9605,11
2013/7/4,10273,12
2013/7/4,10861,13
2013/7/4,11348,14
2013/7/4,11729,15
2013/7/4,11982,16
2013/7/4,12136,17
2013/7/4,12282,18
2013/7/4,12276,19
2013/7/4,12017,20
2013/7/4,11574,21
2013/7/4,11405,22
2013/7/4,11303,23
2013/7/5,10952,0
2013/7/5,10426,1
2013/7/5,9718,2
2013/7/5,9157,3
2013/7/5,8741,4
2013/7/5,8509,5
2013/7/5,8538,6
2013/7/5,8716,7
2013/7/5,9309,8
2013/7/5,10277,9
2013/7/5,11327,10
2013/7/5,12371,11
2013/7/5,13285,12
2013/7/5,14017,13
2013/7/5,14535,14
2013/7/5,14946,15
2013/7/5,15228,16
2013/7/5,15475,17
2013/7/5,15638,18
2013/7/5,15498,19
2013/7/5,14992,20
2013/7/5,14362,21
2013/7/5,13971,22
2013/7/5,13774,23
2013/7/6,12795,0
2013/7/6,11780,1
2013/7/6,10849,2
2013/7/6,10232,3
2013/7/6,9730,4
2013/7/6,9431,5
2013/7/6,9273,6
2013/7/6,9177,7
2013/7/6,9397,8
2013/7/6,10264,9
2013/7/6,11325,10
2013/7/6,12426,11
2013/7/6,13324,12
2013/7/6,13995,13
2013/7/6,14361,14
2013/7/6,14437,15
2013/7/6,14415,16
2013/7/6,14296,17
2013/7/6,14174,18
2013/7/6,13948,19
2013/7/6,13613,20
2013/7/6,13224,21
2013/7/6,13205,22
2013/7/6,13075,23
2013/7/7,12449,0
2013/7/7,11669,1
2013/7/7,10920,2
2013/7/7,10309,3
2013/7/7,9906,4
2013/7/7,9611,5
2013/7/7,9486,6
2013/7/7,9283,7
2013/7/7,9197,8
2013/7/7,9761,9
2013/7/7,10709,10
2013/7/7,11771,11
2013/7/7,12745,12
2013/7/7,13640,13
2013/7/7,14522,14
2013/7/7,15234,15
2013/7/7,15805,16
2013/7/7,16179,17
2013/7/7,16194,18
2013/7/7,16258,19
2013/7/7,16051,20
2013/7/7,15753,21
2013/7/7,15674,22
2013/7/7,15483,23
2013/7/8,14605,0
2013/7/8,13514,1
2013/7/8,12587,2
2013/7/8,11939,3
2013/7/8,11582,4
2013/7/8,11366,5
2013/7/8,11485,6
2013/7/8,12025,7
2013/7/8,13047,8
2013/7/8,13964,9
2013/7/8,14382,10
2013/7/8,14694,11
2013/7/8,14899,12
2013/7/8,15038,13
2013/7/8,15305,14
2013/7/8,16172,15
2013/7/8,17111,16
2013/7/8,17786,17
2013/7/8,18074,18
2013/7/8,18244,19
2013/7/8,18029,20
2013/7/8,17569,21
2013/7/8,17171,22
2013/7/8,16709,23
2013/7/9,15462,0
2013/7/9,14054,1
2013/7/9,12955,2
2013/7/9,12177,3
2013/7/9,11638,4
2013/7/9,11315,5
2013/7/9,11353,6
2013/7/9,11765,7
2013/7/9,12824,8
2013/7/9,14203,9
2013/7/9,15322,10
2013/7/9,16274,11
2013/7/9,17352,12
2013/7/9,17787,13
2013/7/9,17623,14
2013/7/9,17470,15
2013/7/9,17415,16
2013/7/9,17199,17
2013/7/9,17536,18
2013/7/9,17992,19
2013/7/9,17861,20
2013/7/9,17533,21
2013/7/9,17342,22
2013/7/9,17128,23
2013/7/10,15957,0
2013/7/10,14662,1
2013/7/10,13599,2
2013/7/10,12915,3
2013/7/10,12366,4
2013/7/10,12070,5
2013/7/10,12142,6
2013/7/10,12545,7
2013/7/10,13616,8
2013/7/10,14929,9
2013/7/10,16060,10
2013/7/10,16920,11
2013/7/10,17676,12
2013/7/10,18130,13
2013/7/10,18381,14
2013/7/10,18538,15
2013/7/10,18477,16
2013/7/10,18339,17
2013/7/10,18109,18
2013/7/10,17613,19
2013/7/10,16797,20
2013/7/10,15751,21
2013/7/10,15059,22
2013/7/10,14531,23
2013/7/11,13326,0
2013/7/11,11984,1
2013/7/11,11016,2
2013/7/11,10383,3
2013/7/11,9991,4
2013/7/11,9778,5
2013/7/11,9840,6
2013/7/11,10160,7
2013/7/11,10994,8
2013/7/11,12128,9
2013/7/11,13069,10
2013/7/11,13766,11
2013/7/11,14375,12
2013/7/11,14790,13
2013/7/11,15104,14
2013/7/11,15468,15
2013/7/11,15724,16
2013/7/11,15950,17
2013/7/11,16049,18
2013/7/11,15866,19
2013/7/11,15275,20
2013/7/11,14555,21
2013/7/11,13956,22
2013/7/11,13620,23
2013/7/12,12555,0
2013/7/12,11374,1
2013/7/12,10470,2
2013/7/12,9802,3
2013/7/12,9360,4
2013/7/12,9235,5
2013/7/12,9245,6
2013/7/12,9550,7
2013/7/12,10351,8
2013/7/12,11521,9
2013/7/12,12453,10
2013/7/12,13150,11
2013/7/12,13806,12
2013/7/12,14322,13
2013/7/12,14733,14
2013/7/12,15254,15
2013/7/12,15687,16
2013/7/12,15985,17
2013/7/12,16185,18
2013/7/12,16045,19
2013/7/12,15559,20
2013/7/12,14784,21
2013/7/12,14165,22
2013/7/12,13808,23
2013/7/13,12806,0
2013/7/13,11765,1
2013/7/13,10844,2
2013/7/13,10181,3
2013/7/13,9735,4
2013/7/13,9422,5
2013/7/13,9301,6
2013/7/13,9214,7
2013/7/13,9570,8
2013/7/13,10384,9
2013/7/13,11388,10
2013/7/13,12271,11
2013/7/13,13084,12
2013/7/13,13686,13
2013/7/13,14110,14
2013/7/13,14442,15
2013/7/13,14781,16
2013/7/13,15105,17
2013/7/13,15321,18
2013/7/13,15292,19
2013/7/13,14918,20
2013/7/13,14347,21
2013/7/13,13887,22
2013/7/13,13637,23
2013/7/14,12815,0
2013/7/14,11922,1
2013/7/14,11095,2
2013/7/14,10489,3
2013/7/14,10113,4
2013/7/14,9835,5
2013/7/14,9674,6
2013/7/14,9481,7
2013/7/14,9664,8
2013/7/14,10443,9
2013/7/14,11526,10
2013/7/14,12723,11
2013/7/14,13924,12
2013/7/14,14842,13
2013/7/14,15528,14
2013/7/14,16047,15
2013/7/14,16399,16
2013/7/14,16703,17
2013/7/14,16933,18
2013/7/14,16998,19
2013/7/14,16774,20
2013/7/14,16242,21
2013/7/14,15862,22
2013/7/14,15575,23
2013/7/15,14535,0
2013/7/15,13349,1
2013/7/15,12419,2
2013/7/15,11737,3
2013/7/15,11291,4
2013/7/15,11094,5
2013/7/15,11209,6
2013/7/15,11685,7
2013/7/15,12841,8
2013/7/15,14478,9
2013/7/15,15936,10
2013/7/15,17309,11
2013/7/15,18522,12
2013/7/15,19221,13
2013/7/15,19550,14
2013/7/15,19759,15
2013/7/15,19781,16
2013/7/15,19751,17
2013/7/15,19536,18
2013/7/15,19153,19
2013/7/15,18745,20
2013/7/15,18261,21
2013/7/15,17989,22
2013/7/15,17573,23
2013/7/16,16347,0
2013/7/16,14922,1
2013/7/16,13818,2
2013/7/16,13068,3
2013/7/16,12490,4
2013/7/16,12169,5
2013/7/16,12219,6
2013/7/16,12643,7
2013/7/16,13665,8
2013/7/16,15173,9
2013/7/16,16577,10
2013/7/16,17747,11
2013/7/16,18778,12
2013/7/16,19540,13
2013/7/16,20146,14
2013/7/16,20733,15
2013/7/16,21088,16
2013/7/16,21287,17
2013/7/16,21381,18
2013/7/16,21210,19
2013/7/16,20802,20
2013/7/16,20188,21
2013/7/16,19727,22
2013/7/16,19216,23
2013/7/17,17810,0
2013/7/17,16249,1
2013/7/17,14982,2
2013/7/17,14054,3
2013/7/17,13381,4
2013/7/17,12971,5
2013/7/17,12919,6
2013/7/17,13260,7
2013/7/17,14244,8
2013/7/17,15780,9
2013/7/17,17126,10
2013/7/17,18425,11
2013/7/17,19601,12
2013/7/17,20293,13
2013/7/17,20883,14
2013/7/17,21383,15
2013/7/17,21616,16
2013/7/17,21778,17
2013/7/17,21801,18
2013/7/17,21664,19
2013/7/17,21262,20
2013/7/17,20720,21
2013/7/17,20250,22
2013/7/17,19695,23
2013/7/18,18244,0
2013/7/18,16696,1
2013/7/18,15428,2
2013/7/18,14533,3
2013/7/18,13888,4
2013/7/18,13503,5
2013/7/18,13438,6
2013/7/18,13777,7
2013/7/18,14740,8
2013/7/18,16283,9
2013/7/18,17764,10
2013/7/18,19076,11
2013/7/18,20267,12
2013/7/18,20978,13
2013/7/18,21501,14
2013/7/18,21949,15
2013/7/18,22208,16
2013/7/18,22269,17
2013/7/18,21989,18
2013/7/18,21464,19
2013/7/18,20961,20
2013/7/18,20458,21
2013/7/18,20082,22
2013/7/18,19710,23
2013/7/19,18424,0
2013/7/19,17044,1
2013/7/19,15856,2
2013/7/19,14971,3
2013/7/19,14315,4
2013/7/19,13917,5
2013/7/19,13858,6
2013/7/19,14174,7
2013/7/19,15013,8
2013/7/19,16496,9
2013/7/19,17839,10
2013/7/19,19035,11
2013/7/19,20165,12
2013/7/19,20951,13
2013/7/19,21469,14
2013/7/19,21875,15
2013/7/19,22032,16
2013/7/19,22038,17
2013/7/19,21955,18
2013/7/19,21675,19
2013/7/19,21177,20
2013/7/19,20387,21
2013/7/19,19788,22
2013/7/19,18814,23
2013/7/20,16805,0
2013/7/20,15356,1
2013/7/20,14217,2
2013/7/20,13335,3
2013/7/20,12631,4
2013/7/20,12166,5
2013/7/20,11758,6
2013/7/20,11606,7
2013/7/20,11732,8
2013/7/20,12680,9
2013/7/20,13771,10
2013/7/20,14884,11
2013/7/20,15833,12
2013/7/20,16443,13
2013/7/20,16874,14
2013/7/20,17116,15
2013/7/20,17381,16
2013/7/20,17610,17
2013/7/20,17702,18
2013/7/20,17459,19
2013/7/20,16856,20
2013/7/20,15966,21
2013/7/20,15600,22
2013/7/20,14941,23
2013/7/21,13944,0
2013/7/21,12795,1
2013/7/21,11936,2
2013/7/21,11221,3
2013/7/21,10655,4
2013/7/21,10323,5
2013/7/21,10097,6
2013/7/21,9897,7
2013/7/21,9892,8
2013/7/21,10620,9
2013/7/21,11541,10
2013/7/21,12511,11
2013/7/21,13470,12
2013/7/21,14456,13
2013/7/21,15280,14
2013/7/21,15865,15
2013/7/21,16269,16
2013/7/21,16433,17
2013/7/21,16311,18
2013/7/21,16037,19
2013/7/21,15509,20
2013/7/21,14914,21
2013/7/21,14687,22
2013/7/21,14084,23
2013/7/22,13190,0
2013/7/22,12281,1
2013/7/22,11530,2
2013/7/22,11058,3
2013/7/22,10738,4
2013/7/22,10613,5
2013/7/22,10804,6
2013/7/22,11354,7
2013/7/22,12169,8
2013/7/22,13309,9
2013/7/22,14422,10
2013/7/22,15348,11
2013/7/22,16404,12
2013/7/22,17253,13
2013/7/22,17927,14
2013/7/22,18568,15
2013/7/22,19018,16
2013/7/22,19227,17
2013/7/22,19427,18
2013/7/22,19362,19
2013/7/22,18901,20
2013/7/22,18163,21
2013/7/22,17696,22
2013/7/22,17084,23
2013/7/23,15773,0
2013/7/23,14400,1
2013/7/23,12938,2
2013/7/23,11878,3
2013/7/23,11366,4
2013/7/23,11081,5
2013/7/23,11036,6
2013/7/23,11389,7
2013/7/23,12103,8
2013/7/23,13212,9
2013/7/23,14067,10
2013/7/23,14696,11
2013/7/23,15133,12
2013/7/23,15453,13
2013/7/23,15711,14
2013/7/23,16017,15
2013/7/23,16107,16
2013/7/23,16067,17
2013/7/23,15818,18
2013/7/23,15240,19
2013/7/23,14336,20
2013/7/23,13410,21
2013/7/23,13052,22
2013/7/23,12686,23
2013/7/24,11778,0
2013/7/24,10753,1
2013/7/24,10038,2
2013/7/24,9525,3
2013/7/24,9196,4
2013/7/24,9025,5
2013/7/24,9140,6
2013/7/24,9514,7
2013/7/24,10188,8
2013/7/24,11190,9
2013/7/24,11855,10
2013/7/24,12265,11
2013/7/24,12644,12
2013/7/24,12903,13
2013/7/24,13104,14
2013/7/24,13331,15
2013/7/24,13428,16
2013/7/24,13489,17
2013/7/24,13458,18
2013/7/24,13253,19
2013/7/24,12807,20
2013/7/24,12355,21
2013/7/24,12264,22
2013/7/24,12134,23
2013/7/25,11259,0
2013/7/25,10329,1
2013/7/25,9625,2
2013/7/25,9170,3
2013/7/25,8879,4
2013/7/25,8742,5
2013/7/25,8913,6
2013/7/25,9347,7
2013/7/25,10015,8
2013/7/25,11030,9
2013/7/25,11751,10
2013/7/25,12296,11
2013/7/25,12819,12
2013/7/25,13227,13
2013/7/25,13615,14
2013/7/25,13997,15
2013/7/25,14264,16
2013/7/25,14485,17
2013/7/25,14549,18
2013/7/25,14324,19
2013/7/25,13791,20
2013/7/25,13410,21
2013/7/25,13524,22
2013/7/25,13273,23
2013/7/26,12403,0
2013/7/26,11399,1
2013/7/26,10588,2
2013/7/26,10024,3
2013/7/26,9676,4
2013/7/26,9491,5
2013/7/26,9581,6
2013/7/26,10128,7
2013/7/26,10877,8
2013/7/26,11556,9
2013/7/26,12145,10
2013/7/26,12431,11
2013/7/26,12687,12
2013/7/26,12821,13
2013/7/26,12801,14
2013/7/26,12837,15
2013/7/26,12764,16
2013/7/26,12639,17
2013/7/26,12522,18
2013/7/26,12339,19
2013/7/26,12104,20
2013/7/26,11927,21
2013/7/26,12025,22
2013/7/26,11970,23
2013/7/27,11285,0
2013/7/27,10449,1
2013/7/27,9696,2
2013/7/27,9218,3
2013/7/27,8841,4
2013/7/27,8677,5
2013/7/27,8601,6
2013/7/27,8751,7
2013/7/27,8807,8
2013/7/27,9243,9
2013/7/27,9667,10
2013/7/27,10039,11
2013/7/27,10280,12
2013/7/27,10418,13
2013/7/27,10428,14
2013/7/27,10218,15
2013/7/27,10000,16
2013/7/27,9873,17
2013/7/27,9787,18
2013/7/27,9669,19
2013/7/27,9533,20
2013/7/27,9518,21
2013/7/27,9840,22
2013/7/27,9851,23
2013/7/28,9393,0
2013/7/28,8870,1
2013/7/28,8371,2
2013/7/28,8043,3
2013/7/28,7814,4
2013/7/28,7643,5
2013/7/28,7664,6
2013/7/28,7652,7
2013/7/28,7607,8
2013/7/28,7779,9
2013/7/28,8219,10
2013/7/28,8637,11
2013/7/28,8930,12
2013/7/28,9109,13
2013/7/28,9229,14
2013/7/28,9269,15
2013/7/28,9387,16
2013/7/28,9395,17
2013/7/28,9500,18
2013/7/28,9558,19
2013/7/28,9576,20
2013/7/28,9575,21
2013/7/28,9900,22
2013/7/28,9976,23
2013/7/29,9489,0
2013/7/29,8981,1
2013/7/29,8474,2
2013/7/29,8218,3
2013/7/29,8023,4
2013/7/29,8027,5
2013/7/29,8222,6
2013/7/29,8738,7
2013/7/29,9450,8
2013/7/29,10454,9
2013/7/29,11099,10
2013/7/29,11622,11
2013/7/29,12032,12
2013/7/29,12284,13
2013/7/29,12472,14
2013/7/29,12754,15
2013/7/29,12883,16
2013/7/29,12962,17
2013/7/29,12958,18
2013/7/29,12853,19
2013/7/29,12488,20
2013/7/29,12133,21
2013/7/29,12229,22
2013/7/29,11970,23
2013/7/30,11148,0
2013/7/30,10221,1
2013/7/30,9534,2
2013/7/30,9126,3
2013/7/30,8833,4
2013/7/30,8710,5
2013/7/30,8832,6
2013/7/30,9291,7
2013/7/30,9964,8
2013/7/30,10909,9
2013/7/30,11584,10
2013/7/30,12045,11
2013/7/30,12465,12
2013/7/30,12666,13
2013/7/30,12674,14
2013/7/30,12716,15
2013/7/30,12641,16
2013/7/30,12507,17
2013/7/30,12396,18
2013/7/30,12239,19
2013/7/30,11983,20
2013/7/30,11947,21
2013/7/30,12238,22
2013/7/30,11951,23
2013/7/31,11160,0
2013/7/31,10361,1
2013/7/31,9721,2
2013/7/31,9348,3
2013/7/31,9108,4
2013/7/31,9045,5
2013/7/31,9208,6
2013/7/31,9800,7
2013/7/31,10713,8
2013/7/31,11432,9
2013/7/31,12020,10
2013/7/31,12360,11
2013/7/31,12705,12
2013/7/31,12870,13
2013/7/31,12976,14
2013/7/31,13085,15
2013/7/31,13067,16
2013/7/31,13022,17
2013/7/31,12984,18
2013/7/31,12961,19
2013/7/31,12808,20
2013/7/31,12620,21
2013/7/31,12847,22
2013/7/31,12537,23
2013/8/1,11619,0
2013/8/1,10640,1
2013/8/1,9914,2
2013/8/1,9405,3
2013/8/1,9077,4
2013/8/1,8934,5
2013/8/1,9055,6
2013/8/1,9499,7
2013/8/1,10217,8
2013/8/1,11221,9
2013/8/1,12023,10
2013/8/1,12667,11
2013/8/1,13264,12
2013/8/1,13558,13
2013/8/1,13671,14
2013/8/1,14041,15
2013/8/1,14232,16
2013/8/1,14322,17
2013/8/1,14320,18
2013/8/1,14176,19
2013/8/1,13718,20
2013/8/1,13219,21
2013/8/1,13149,22
2013/8/1,12821,23
2013/8/2,11841,0
2013/8/2,10840,1
2013/8/2,10101,2
2013/8/2,9632,3
2013/8/2,9376,4
2013/8/2,9193,5
2013/8/2,9321,6
2013/8/2,9862,7
2013/8/2,10566,8
2013/8/2,11318,9
2013/8/2,11983,10
2013/8/2,12620,11
2013/8/2,13363,12
2013/8/2,14111,13
2013/8/2,14795,14
2013/8/2,15456,15
2013/8/2,15668,16
2013/8/2,15734,17
2013/8/2,15515,18
2013/8/2,15092,19
2013/8/2,14576,20
2013/8/2,14225,21
2013/8/2,14246,22
2013/8/2,13796,23
2013/8/3,12826,0
2013/8/3,11838,1
2013/8/3,10880,2
2013/8/3,10275,3
2013/8/3,9736,4
2013/8/3,9464,5
2013/8/3,9244,6
2013/8/3,9273,7
2013/8/3,9379,8
2013/8/3,10130,9
2013/8/3,11006,10
2013/8/3,11846,11
2013/8/3,12433,12
2013/8/3,12795,13
2013/8/3,12949,14
2013/8/3,12991,15
2013/8/3,13092,16
2013/8/3,13160,17
2013/8/3,13136,18
2013/8/3,12919,19
2013/8/3,12542,20
2013/8/3,11997,21
2013/8/3,12005,22
2013/8/3,11723,23
2013/8/4,11055,0
2013/8/4,10248,1
2013/8/4,9636,2
2013/8/4,9098,3
2013/8/4,8805,4
2013/8/4,8489,5
2013/8/4,8398,6
2013/8/4,8298,7
2013/8/4,8228,8
2013/8/4,8661,9
2013/8/4,9366,10
2013/8/4,9978,11
2013/8/4,10499,12
2013/8/4,10894,13
2013/8/4,11153,14
2013/8/4,11385,15
2013/8/4,11509,16
2013/8/4,11700,17
2013/8/4,11708,18
2013/8/4,11483,19
